Date/Time Created	VADS Content Version	VADS Application Version	Download Activity	Number of Items Selected
11/02/2016 01:33:57	3.0.0	3.1.1	Value Set Concept Detail Result Selection	519 of 519

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code	Value Set Code	Value Set Version
331148007	Benzydamine hydrochloride 0.15% spray (product)	Benzydamine hydrochloride 0.15% spray	C-50393	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
330185007	Benzydamine hydrochloride 3% cream (product)	Benzydamine hydrochloride 3% cream	C-502F1	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
412566001	Buffered aspirin (product)	Buffered aspirin	C-6035F	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
412567005	Buffered aspirin + caffeine (product)	Buffered aspirin + caffeine	C-6556D	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
424611009	Carprofen (product)	Carprofen	C-6036B	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
330170001	Celecoxib 100mg capsule (product)	Celecoxib 100mg capsule	C-502F0	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
330169002	Celecoxib 200mg capsule (product)	Celecoxib 200mg capsule	C-502EF	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
425685004	Celecoxib 400mg capsule (product)	Celecoxib 400mg capsule	C-60374	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
425451006	Celecoxib 50mg capsule (product)	Celecoxib 50mg capsule	C-60373	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370187009	Celecoxib product (product)	Celecoxib product	C-6031A	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
413827009	Chlorpheniramine + ibuprofen + pseudoephedrine (product)	Chlorpheniramine + ibuprofen + pseudoephedrine	C-603C5	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
413828004	Chlorpheniramine 2mg/ibuprofen 200mg/pseudoephedrine 30mg caplet (product)	Chlorpheniramine 2mg/ibuprofen 200mg/pseudoephedrine 30mg caplet	C-603C6	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
374677002	Choline magnesium trisalicyl 1000mg tablet (product)	Choline magnesium trisalicyl 1000mg tablet	C-600A3	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
374675005	Choline magnesium trisalicyl 500mg tablet (product)	Choline magnesium trisalicyl 500mg tablet	C-600A1	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
375294002	Choline magnesium trisalicyl 500mg/5mL liquid (product)	Choline magnesium trisalicyl 500mg/5mL liquid	C-60092	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
374676006	Choline magnesium trisalicyl 750mg tablet (product)	Choline magnesium trisalicyl 750mg tablet	C-600A2	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329535005	Choline magnesium trisalicylate (product)	Choline magnesium trisalicylate	C-6003E	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
331177008	Choline salicylate 8.7% oral gel (product)	Choline salicylate 8.7% oral gel	C-60058	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
422439004	Codeine + ibuprofen (product)	Codeine + ibuprofen	C-6075B	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
123954005	Cox-2 inhibitor (product)	Cox-2 inhibitor	C-60301	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
423684002	Deracoxib (product)	Deracoxib	C-6036C	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
418027007	Dexibuprofen (product)	Dexibuprofen	C-6034F	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
418352003	Dexibuprofen 300mg tablet (product)	Dexibuprofen 300mg tablet	C-60351	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
418855005	Dexibuprofen 400mg tablet (product)	Dexibuprofen 400mg tablet	C-60365	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329961001	Dexketoprofen (product)	Dexketoprofen	C-6030E	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329963003	Dexketoprofen 25mg tablet (product)	Dexketoprofen 25mg tablet	C-502E5	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
425425009	Diclofenac epolamine 1.3% transdermal patch (product)	Diclofenac epolamine 1.3% transdermal patch	C-50462	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
419433003	Diclofenac potassium (product)	Diclofenac potassium	C-6034B	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329967002	Diclofenac potassium 25mg tablet (product)	Diclofenac potassium 25mg tablet	C-502E6	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
442832008	Diclofenac potassium 50mg powder for oral solution (product)	Diclofenac potassium 50mg powder for oral solution	C-5031C	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329968007	Diclofenac potassium 50mg tablet (product)	Diclofenac potassium 50mg tablet	C-502E7	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
363598004	Diclofenac product (product)	Diclofenac product	C-503A2	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
419143009	Diclofenac sodium (product)	Diclofenac sodium	C-6034C	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
408032001	Diclofenac sodium 0.1% multidose eye drops (product)	Diclofenac sodium 0.1% multidose eye drops	C-50451	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
375900006	Diclofenac sodium 0.1% ophthalmic solution (product)	Diclofenac sodium 0.1% ophthalmic solution	C-50445	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
330526000	Diclofenac sodium 0.1% single-use eye drops (product)	Diclofenac sodium 0.1% single-use eye drops	C-5038F	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
330206003	Diclofenac sodium 1% gel (product)	Diclofenac sodium 1% gel	C-502F5	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
134747008	Diclofenac sodium 1.5% topical solution (product)	Diclofenac sodium 1.5% topical solution	C-5021D	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329600004	Diclofenac sodium 100mg m/r capsule (product)	Diclofenac sodium 100mg m/r capsule	C-50284	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329585001	Diclofenac sodium 100mg m/r tablet (product)	Diclofenac sodium 100mg m/r tablet	C-50280	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329583008	Diclofenac sodium 100mg suppository (product)	Diclofenac sodium 100mg suppository	C-5027E	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329584002	Diclofenac sodium 12.5mg pediatric suppository (product)	Diclofenac sodium 12.5mg pediatric suppository	C-5027F	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329586000	Diclofenac sodium 25mg m/r tablet (product)	Diclofenac sodium 25mg m/r tablet	C-50281	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329562002	Diclofenac sodium 25mg suppository (product)	Diclofenac sodium 25mg suppository	C-5027B	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329556007	Diclofenac sodium 25mg/mL injection solution 3mL ampule (product)	Diclofenac sodium 25mg/mL injection solution 3mL ampule	C-50279	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
134795004	Diclofenac sodium 3% gel (product)	Diclofenac sodium 3% gel	C-50220	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329591004	Diclofenac sodium 50mg dispersible tablet (product)	Diclofenac sodium 50mg dispersible tablet	C-50283	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329587009	Diclofenac sodium 50mg e/c tablet (product)	Diclofenac sodium 50mg e/c tablet	C-50282	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
387761005	Diclofenac sodium 50mg m/r tablet (product)	Diclofenac sodium 50mg m/r tablet	C-50071	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329563007	Diclofenac sodium 50mg suppository (product)	Diclofenac sodium 50mg suppository	C-5027C	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
374627000	Diclofenac sodium 50mg tablet (product)	Diclofenac sodium 50mg tablet	C-5004B	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329574003	Diclofenac sodium 75mg e/c+m/r capsule (product)	Diclofenac sodium 75mg e/c+m/r capsule	C-5027D	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329559000	Diclofenac sodium 75mg m/r capsule (product)	Diclofenac sodium 75mg m/r capsule	C-5027A	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329607001	Diclofenac sodium 75mg m/r tablet (product)	Diclofenac sodium 75mg m/r tablet	C-50285	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
346398002	Diclofenac sodium+misoprostol (product)	Diclofenac sodium+misoprostol	C-84051	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329598005	Diclofenac sodium+misoprostol 50mg/200micrograms tablet (product)	Diclofenac sodium+misoprostol 50mg/200micrograms tablet	C-84054	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329602007	Diclofenac sodium+misoprostol 75mg/200micrograms tablet (product)	Diclofenac sodium+misoprostol 75mg/200micrograms tablet	C-84055	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
20865003	Diflunisal (product)	Diflunisal	C-603A0	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329612000	Diflunisal 250mg tablet (product)	Diflunisal 250mg tablet	C-60046	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329613005	Diflunisal 500mg tablet (product)	Diflunisal 500mg tablet	C-60047	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
420943003	Diphenhydramine + ibuprofen (product)	Diphenhydramine + ibuprofen	C-51467	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
420700002	Diphenhydramine 25mg/ibuprofen 200mg capsule (product)	Diphenhydramine 25mg/ibuprofen 200mg capsule	C-51468	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
441834006	Diphenhydramine 38mg + ibuprofen 200mg capsule (product)	Diphenhydramine 38mg + ibuprofen 200mg capsule	C-5146F	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
319796006	Dipyridamole+aspirin (product)	Dipyridamole+aspirin	C-A60A3	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
319797002	Dipyridamole+aspirin 200mg/25mg m/r capsule (product)	Dipyridamole+aspirin 200mg/25mg m/r capsule	C-A60A4	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
446539008	Esomeprazole magnesium + naproxen (product)	Esomeprazole magnesium + naproxen	C-60425	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
446484008	Esomeprazole magnesium 20mg + naproxen 375mg delayed release tablet (product)	Esomeprazole magnesium 20mg + naproxen 375mg delayed release tablet	C-60424	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
446704005	Esomeprazole magnesium 20mg + naproxen 500mg delayed release tablet (product)	Esomeprazole magnesium 20mg + naproxen 500mg delayed release tablet	C-60426	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
108510003	Etodolac (product)	Etodolac (product)	C-60393	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329616002	Etodolac 200mg capsule (product)	Etodolac 200mg capsule (product)	C-50286	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329620003	Etodolac 300mg capsule (product)	Etodolac 300mg capsule (product)	C-50288	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370189007	Etodolac 400mg m/r tablet (product)	Etodolac 400mg m/r tablet	C-603A3	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
374937008	Etodolac 400mg tablet (product)	Etodolac 400mg tablet	C-603A5	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370188004	Etodolac 500mg m/r tablet (product)	Etodolac 500mg m/r tablet	C-6039F	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
374938003	Etodolac 500mg tablet (product)	Etodolac 500mg tablet	C-603A6	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329622006	Etodolac 600mg m/r tablet (product)	Etodolac 600mg m/r tablet (product)	C-50289	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
395292007	Etoricoxib (product)	Etoricoxib	C-6032C	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
407909000	Etoricoxib 120mg tablet (product)	Etoricoxib 120mg tablet	C-6033B	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
407907003	Etoricoxib 60mg tablet (product)	Etoricoxib 60mg tablet	C-60339	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
407908008	Etoricoxib 90mg tablet (product)	Etoricoxib 90mg tablet	C-6033A	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
350320002	Felbinac (product)	Felbinac	C-60302	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
330229006	Felbinac 3% gel (product)	Felbinac 3% gel	C-502F6	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
330201008	Felbinac 3.17% foam (product)	Felbinac 3.17% foam	C-502F2	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329623001	Fenbufen (product)	Fenbufen	C-60308	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370190003	Fenbufen 200mg capsule (product)	Fenbufen 200mg capsule	C-6031B	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329630007	Fenbufen 300mg capsule (product)	Fenbufen 300mg capsule	C-5028A	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329631006	Fenbufen 300mg tablet (product)	Fenbufen 300mg tablet	C-5028B	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329636001	Fenbufen 450mg tablet (product)	Fenbufen 450mg tablet	C-5028C	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370191004	Fenbufen 600mg tablet (product)	Fenbufen 600mg tablet	C-6031C	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
71798005	Fenoprofen (product)	Fenoprofen	C-603B0	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329641009	Fenoprofen 300mg tablet (product)	Fenoprofen 300mg tablet	C-5028E	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329642002	Fenoprofen 600mg tablet (product)	Fenoprofen 600mg tablet	C-5028F	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
374578000	Fenoprofen calcium 200mg capsule (product)	Fenoprofen calcium 200mg capsule	C-603B4	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
388959005	Fenoprofen calcium 300mg capsule (product)	Fenoprofen calcium 300mg capsule	C-603B6	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
424766004	Firocoxib (product)	Firocoxib	C-6036D	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
54344006	Flurbiprofen (product)	Flurbiprofen	C-96050	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329650006	Flurbiprofen 100mg suppository (product)	Flurbiprofen 100mg suppository	C-50293	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329649006	Flurbiprofen 100mg tablet (product)	Flurbiprofen 100mg tablet	C-50292	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329647008	Flurbiprofen 200mg m/r capsule (product)	Flurbiprofen 200mg m/r capsule	C-50290	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329648003	Flurbiprofen 50mg tablet (product)	Flurbiprofen 50mg tablet	C-50291	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
331348004	Flurbiprofen 8.75mg lozenge (product)	Flurbiprofen 8.75mg lozenge	C-50394	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
353194007	Flurbiprofen sodium 0.03% single-use eye drops (product)	Flurbiprofen sodium 0.03% single-use eye drops	C-96065	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
400396007	Hydrocodone bitartrate + ibuprofen (product)	Hydrocodone bitartrate + ibuprofen	C-606E5	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
377489000	Hydrocodone bitartrate + ibuprofen 7.5mg/200mg tablet (product)	Hydrocodone bitartrate + ibuprofen 7.5mg/200mg tablet	C-603C4	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
429392006	Hydrocodone bitartrate 10mg/ibuprofen 200mg tablet (product)	Hydrocodone bitartrate 10mg/ibuprofen 200mg tablet	C-6076D	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
429393001	Hydrocodone bitartrate 2.5mg/ibuprofen 200mg tablet (product)	Hydrocodone bitartrate 2.5mg/ibuprofen 200mg tablet	C-6076E	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
428210006	Hydrocodone bitartrate 5mg/ibuprofen 200mg tablet (product)	Hydrocodone bitartrate 5mg/ibuprofen 200mg tablet	C-6076C	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
38268001	Ibuprofen (product)	Ibuprofen	C-603C0	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
414443003	Ibuprofen + oxycodone (product)	Ibuprofen + oxycodone	C-603C7	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
423978002	Ibuprofen + pseudoephedrine (product)	Ibuprofen + pseudoephedrine	C-501DA	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
330274004	Ibuprofen 10% gel (product)	Ibuprofen 10% gel	C-502FA	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370194007	Ibuprofen 100mg chewable tablet (product)	Ibuprofen 100mg chewable tablet	C-5002A	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370192006	Ibuprofen 100mg tablet (product)	Ibuprofen 100mg tablet	C-5000A	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370196009	Ibuprofen 100mg/2.5mL oral suspension (product)	Ibuprofen 100mg/2.5mL oral suspension	C-5002C	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329710002	Ibuprofen 100mg/5mL oral suspension (product)	Ibuprofen 100mg/5mL oral suspension	C-5029B	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329686007	Ibuprofen 100mg/5mL s/f oral suspension (product)	Ibuprofen 100mg/5mL s/f oral suspension	C-50299	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
407925005	Ibuprofen 100mg/5mL sachets s/f oral suspension (product)	Ibuprofen 100mg/5mL sachets s/f oral suspension	C-500BE	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
442990002	Ibuprofen 100mg/mL injection solution 4mL vial (product)	Ibuprofen 100mg/mL injection solution 4mL vial	C-603CC	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
