BlugorgRest,Was blue or gorgonzola cheese purchased at a restaurant?,
BlugorgOther,Was blue or gorgonzola cheese purchased at an other venue?,
Blugorg1,name of store/restaurant/other venue where blue or gorgonzola cheese purchased 1,
Blugorg2,name of store/restaurant/other venue where blue or gorgonzola cheese purchased 2,
Blugorg3,name of store/restaurant/other venue where blue or gorgonzola cheese purchased 3,
Blugorg4,name of store/restaurant/other venue where blue or gorgonzola cheese purchased 4,
BlugorgBrand1,Type or brand of blue or gorgonzola cheese 1,
BlugorgBrand2,Type or brand of blue or gorgonzola cheese 2,
BlugorgBrand3,Type or brand of blue or gorgonzola cheese 3,
BlugorgBrand4,Type or brand of blue or gorgonzola cheese 4,
BlugorgDeliCounter,Was blue or gorgonzola cheese purchased at a deli counter at any of the sites?,
MexAte,In the 4 week period did you eat any Mexican-style cheese?,
MexOften,"If ate Mexican-style cheese, how often?",
MexGrocery,Was Mexican-style cheese purchased at a grocery store?,
MexDeli,Was Mexican-style cheese purchased at a deli/small market?,
MexRest,Was Mexican-style cheese purchased at a restaurant?,
MexOther,Was Mexican-style cheese purchased at an other venue?,
Mex1,Name of store/restaurant/other venue where Mexican-style cheese purchased 1,
Mex2,Name of store/restaurant/other venue where Mexican-style cheese purchased 2,
Mex3,Name of store/restaurant/other venue where Mexican-style cheese purchased 3,
Mex4,Name of store/restaurant/other venue where Mexican-style cheese purchased 4,
MexBrand1,Type or brand of Mexican-style cheese 1,
MexBrand2,Type or brand of Mexican-style cheese 2,
MexBrand3,Type or brand of Mexican-style cheese 3,
MexBrand4,Type or brand of Mexican-style cheese 4,
MexDeliCounter,Was Mexican-style cheese purchased at a deli counter at any of the sites?,
FarmAte,In the 4 week period did you eat any Farmers cheese?,
FarmOften,"If ate Farmers cheese, how often?",
FarmGrocery,Was Farmers cheese purchased at a grocery store?,
FarmDeli,Was Farmers cheese purchased at a deli/small market?,
FarmRest,Was Farmers cheese purchased at a restaurant?,
FarmOther,Was Farmers cheese purchased at an other venue?,
Farm1,Name of store/restaurant/other venue where Farmers cheese purchased 1,
Farm2,Name of store/restaurant/other venue where Farmers cheese purchased 2,
Farm3,Name of store/restaurant/other venue where Farmers cheese purchased 3,
Farm4,Name of store/restaurant/other venue where Farmers cheese purchased 4,
FarmBrand1,Type or brand of Farmers cheese 1,
FarmBrand2,Type or brand of Farmers cheese 2,
FarmBrand3,Type or brand of Farmers cheese 3,
FarmBrand4,Type or brand of Farmers cheese 4,
FarmDeliCounter,Was Farmers cheese purchased at a deli counter at any of the sites?,
RawAte,In the 4 week period did you eat any raw cheese?,
RawOften,"If ate raw cheese, how often?",
RawGrocery,Was raw cheese purchased at a grocery store?,
RawDeli,Was raw cheese purchased at a deli/small market?,
RawRest,Was raw cheese purchased at a restaurant?,
RawOther,Was raw cheese purchased at an other venue?,
Raw1,Name of store/restaurant/other venue where raw cheese purchased 1,
Raw2,Name of store/restaurant/other venue where raw cheese purchased 2,
Raw3,Name of store/restaurant/other venue where raw cheese purchased 3,
Raw4,Name of store/restaurant/other venue where raw cheese purchased 4,
RawBrand1,Type or brand of raw cheese 1,
RawBrand2,Type or brand of raw cheese 2,
RawBrand3,Type or brand of raw cheese 3,
RawBrand4,Type or brand of raw cheese 4,
RawDeliConter,Was raw cheese purchased at a deli counter at any of the sites?,
OtherchAte,"In the 4 week period did you eat any other soft white cheese (not cream, cottage, or ricotta)?",
Otherchspec,"If ate other soft white cheese, specify",
OtherchOften,"If ate other soft white cheese, how often?",
Otherchgrocery,Was other soft white cheese purchased at a grocery store?,
Otherchdeli,Was other soft white cheese purchased at a deli/small market?,
OtherchRest,Was other soft white cheese purchased at a restaurant,
OtherchOther,Was other soft white cheese purchased at an other venue?,
Other1,Name of store/restaurant/other venue where soft white cheese purchased 1,
Other2,Name of store/restaurant/other venue where soft white cheese purchased 2,
Other3,Name of store/restaurant/other venue where soft white cheese purchased 3,
Other4,Name of store/restaurant/other venue where soft white cheese purchased 4,
OtherBrand1,Type or brand of other soft white cheese 1,
OtherBrand2,Type or brand of other soft white cheese 2,
OtherBrand3,Type or brand of other soft white cheese 3,
OtherBrand4,Type or brand of other soft white cheese 4,
OtherChDeliCounter,Was other soft white cheese purchased at a deli counter at any of the sites?,
PotatoEat,"In the 4 weeks period did you eat any ready-to-eat, deli-style potato salad?",
PotatoOften,"If ate potato salad, how often?",
PotatoGrocery,Was potato salad purchased from a grocery store?,
PotatoDeli,Was potato salad purchased from a deli/small market?,
PotatoRest,Was potato salad purchased from a restaurant?,
PotatoOther,Was potato salad purchased at an other venue?,
Potato1,Name of store/restaurant/other venue where potato salad purchased 1,
Potato2,Name of store/restaurant/other venue where potato salad purchased 2,
Potato3,Name of store/restaurant/other venue where potato salad purchased 3,
Potato4,Name of store/restaurant/other venue where potato salad purchased 4,
PotatoBrand1,Type or brand of potato salad 1,
PotatoBrand2,Type or brand of potato salad 2,
PotatoBrand3,Type or brand of potato salad 3,
PotatoBrand4,Type or brand of potato salad 4,
PotatoDeliCounter,Was potato salad purchased from a deli counter at any of the sites?,
PastaEat,"In the 4 weeks period did you eat any ready-to-eat, deli-style pasta salad?",
PastaOften,"If at pasta salad, how often?",
PastaGrocery,Was pasta salad purchased from a grocery store?,
PastaDeli,Was pasta salad purchased from a deli/small market?,
PastaRest,Was pasta salad purchased from a restaurant?,
PastaOther,Was pasta salad purchased from an other venue?,
Pasta1,Name of store/restaurant/other venue where pasta salad purchased 1,
Pasta2,Name of store/restaurant/other venue where pasta salad purchased 2,
Pasta3,Name of store/restaurant/other venue where pasta salad purchased 3,
Pasta4,Name of store/restaurant/other venue where pasta salad purchased 4,
PastaBrand1,Type or brand of pasta salad 1,
PastaBrand2,Type or brand of pasta salad 2,
PastaBrand3,Type or brand of pasta salad 3,
PastaBrand4,Type or brand of pasta salad 4,
PastaDeliCounter,Was pasta salad purchased from a deli counter at any of the sites?,
TunaAte,"In the 4 weeks period did you eat any ready-to-eat, deli-style tuna salad?",
TunaOften,"If ate tuna salad, how often?",
TunaGrocery,Was tuna salad purchase from a grocery store?,
TunaDeli,Was tuna salad purchase from a deli/small market?,
TunaRest,Was tuna salad purchase from a restaurant?,
TunaOther,Was tuna salad purchase from an other venue?,
Tuna1,Name of store/restaurant/other venue where tuna salad purchased 1,
Tuna2,Name of store/restaurant/other venue where tuna salad purchased 2,
Tuna3,Name of store/restaurant/other venue where tuna salad purchased 3,
Tuna4,Name of store/restaurant/other venue where tuna salad purchased 4,
TunaBrand1,Type or brand tuna salad 1,
TunaBrand2,Type or brand tuna salad 2,
TunaBrand3,Type or brand tuna salad 3,
TunaBrand4,Type or brand tuna salad 4,
TunaDeliCounter,Was tuna salad purchased from a deli counter at any of the sites?,
BeanAte,"In the 4 weeks period did you eat any ready-to-eat, deli-style bean salad?",
BeanOften,"If ate bean salad, how often?",
BeanGrocery,Was bean salad purchased from a grocery store?,
BeanDeli,Was bean salad purchased from a deli/small market?,
BeanRest,Was bean salad purchased from a restaurant?,
BeanOther,Was bean salad purchased from an other venue?,
Bean1,Name of store/restaurant/other venue where bean salad purchased 1,
Bean2,Name of store/restaurant/other venue where bean salad purchased 2,
Bean3,Name of store/restaurant/other venue where bean salad purchased 3,
Bean4,Name of store/restaurant/other venue where bean salad purchased 4,
BeanBrand1,Type or brand of bean salad 1,
BeanBrand2,Type or brand of bean salad 2,
BeanBrand3,Type or brand of bean salad 3,
BeanBrand4,Type or brand of bean salad 4,
BeanDeliCounter,Was bean salad purchased from a deli counter at any of the sites?,
HummusAte,"In the 4 week period did you eat any ready-to-eat, deli-style hummus?",
HummusOften,"If at hummus, how often?",
HummusGrocery,Was hummus purchased from a grocery store?,
HummusDeli,Was hummus purchased from a deli/small market?,
HummusRest,Was hummus purchased from a restaurant?,
HummusOther,Was hummus purchased from an other venue?,
Hummus1,Name of store/restaurant/other venue where hummus purchased 1,
Hummus2,Name of store/restaurant/other venue where hummus purchased 2,
Hummus3,Name of store/restaurant/other venue where hummus purchased 3,
Hummus4,Name of store/restaurant/other venue where hummus purchased 4,
HummusBrand1,Type or brand of hummus 1,
HummusBrand2,Type or brand of hummus 2,
HummusBrand3,Type or brand of hummus 3,
HummusBrand4,Type or brand of hummus 4,
HummusDeliCounter,Was hummus purchased at a deli counter at any of the sites?,
ColeAte,"In the 4 week period did you eat any ready-to-eat, deli-style cole slaw?",
ColeOften,"If ate cole slaw, how often?",
ColeGrocery,Was cole slaw purchased from a grocery store?,
ColeDeli,Was cole slaw purchased from a deli/small market?,
ColeRest,Was cole slaw purchased from a restaurant?,
ColeOther,Was cole slaw purchased from an other venue?,
Cole1,Name of store/restaurant/other venue where cole slaw purchased 1,
Cole2,Name of store/restaurant/other venue where cole slaw purchased 2,
Cole3,Name of store/restaurant/other venue where cole slaw purchased 3,
Cole4,Name of store/restaurant/other venue where cole slaw purchased 4,
ColeBrand1,Type or brand of cole slaw 1,
ColeBrand2,Type or brand of cole slaw 2,
ColeBrand3,Type or brand of cole slaw 3,
ColeBrand4,Type or brand of cole slaw 4,
ColeDeliCounter,Was any cole slaw purchased from a deli counter at any of the sites?,
SeafoodAte,"In the 4 week period did you eat any ready-to-eat, deli-style seafood salad?",
SeafoodOften,"If ate seafood salad, how often?",
SeafoodGrocery,Was seafood salad purchased from a grocery store?,
SeafoodDeli,Was seafood salad purchased from a deli/small market?,
SeafoodRest,Was seafood salad purchased from a restaurant?,
SeafoodOther,Was seafood salad purchased from an other venue?,
Seafood1,Name of store/restaurant/other venue where seafood salad purchased 1,
Seafood2,Name of store/restaurant/other venue where seafood salad purchased 2,
Seafood3,Name of store/restaurant/other venue where seafood salad purchased 3,
Seafood4,Name of store/restaurant/other venue where seafood salad purchased 4,
SeafoodBrand1,Type or brand of seafood salad 1,
SeafoodBrand2,Type or brand of seafood salad 2,
SeafoodBrand3,Type or brand of seafood salad 3,
SeafoodBrand4,Type or brand of seafood salad 4,
SeafoodDeliCounter,Was any seafood salad purchased at a deli counter at any of the sites?,
FruitAte,"In the 4 week period did you eat any ready-to-eat, deli-style fruit salad?",
FruitOften,"If ate fruit salad, how often?",
FruitGrocery,Was fruit salad purchased at a grocery store?,
FruitDeli,Was fruit salad purchased at a deli/small market?,
FruitRest,Was fruit salad purchased at a restaurant?,
FruitOther,Was fruit salad purchased at an other venue?,
Fruit1,Name of store/restaurant/other venue where fruit salad purchased 1,
Fruit2,Name of store/restaurant/other venue where fruit salad purchased 2,
Fruit3,Name of store/restaurant/other venue where fruit salad purchased 3,
Fruit4,Name of store/restaurant/other venue where fruit salad purchased 4,
FruitBrand1,Type or brand fruit salad 1,
FruitBrand2,Type or brand fruit salad 2,
FruitBrand3,Type or brand fruit salad 3,
FruitBrand4,Type or brand fruit salad 4,
FruitDeliCounter,Was fruit salad purchased pre-cut?,
OtherRTEAte,"In the 4 week period did you eat any other ready-to-eat meat, vegetable, or fruit salad not made at home?",
OtherRTESpecify,"If ate other ready-to-eat meat, vegetable, or fruit salad not made at home, specify",
OtherRTEOften,"If ate other ready-to-eat meat, vegetable, or fruit salad not made at home, how often?",
OtherRTEGrocery,"Was other ready-to-eat meat, vegetable, or fruit salad not made at home purchased at a grocery store?",
OtherRTEDeli,"Was other ready-to-eat meat, vegetable, or fruit salad not made at home purchased at a deli/small market?",
OtherRTERest,"Was other ready-to-eat meat, vegetable, or fruit salad not made at home purchased at a restaurant?",
OtherRTEOther,"Was other ready-to-eat meat, vegetable, or fruit salad not made at home purchased at an other venue?",
OtherRTE1,"Name of store/restaurant/other venue where other ready-to-eat meat, vegetable, or fruit salad purchased 1",
OtherRTE2,"Name of store/restaurant/other venue where other ready-to-eat meat, vegetable, or fruit salad purchased 2",
OtherRTE3,"Name of store/restaurant/other venue where other ready-to-eat meat, vegetable, or fruit salad purchased 3",
OtherRTE4,"Name of store/restaurant/other venue where other ready-to-eat meat, vegetable, or fruit salad purchased 4",
OtherRTEBrand1,"Type or brand of other ready-to-eat meat, vegetable, or fruit salad 1",
OtherRTEBrand2,"Type or brand of other ready-to-eat meat, vegetable, or fruit salad 2",
OtherRTEBrand3,"Type or brand of other ready-to-eat meat, vegetable, or fruit salad 3",
OtherRTEBrand4,"Type or brand of other ready-to-eat meat, vegetable, or fruit salad 4",
OtherRTEDeliCounter,"Was other ready-to-eat meat, vegetable, or fruit salad purchased at a deli counter at any of the sites?",
ShrimpAte,In the 4 wek period did you eat any precooked shrimp?,
shrimpOften,"If ate precooked shrimp, how often?",
ShrimpGrocery,Was shrimp purchased at a grocery store?,
ShrimpDeli,Was shrimp purchased at a deli/small market?,
ShrimpRest,Was shrimp purchased at a restaurant?,
ShrimpOther,Was shrimp purchased at an other venue?,
Shrimp1,Name of store/restaurant/other venue where shrimp purchased 1,
Shrimp2,Name of store/restaurant/other venue where shrimp purchased 2,
Shrimp3,Name of store/restaurant/other venue where shrimp purchased 3,
Shrimp4,Name of store/restaurant/other venue where shrimp purchased 4,
ShrimpBrand1,Type or brand of shrimp 1,
ShrimpBrand2,Type or brand of shrimp 2,
ShrimpBrand3,Type or brand of shrimp 3,
ShrimpBrand4,Type or brand of shrimp 4,
ShrimpDeliCounter,Was shrimp purchased at a deli counter at any of the sites?,
CrabAte,In the 4 week period did you eat any precooked crab including imitation crab meat?,
CrabOften,"If ate precooked crab, how often?",
CrabGrocery,Was crab purchased at a grocery store?,
CrabDeli,Was crab purchased at a deli/small market?,
CrabRest,Was crab purchased at a restaurant?,
CrabOther,Was crab purchased at an other venue?,
Crab1,Name of store/restaurant/other venue where crab purchased 1,
Crab2,Name of store/restaurant/other venue where crab purchased 2,
Crab3,Name of store/restaurant/other venue where crab purchased 3,
Crab4,Name of store/restaurant/other venue where crab purchased 4,
CrabBrand1,Type or brand of crab 1,
CrabBrand2,Type or brand of crab 2,
CrabBrand3,Type or brand of crab 3,
CrabBrand4,Type or brand of crab 4,
CrabDeliCounter,Was crab purchased at a deli counter at any of the sites?,
SmokedAte,In the 4 week period did you eat any smoked or cured fish that was not from a can (e.g. smoked salmon or lox)?,
SmokedOften,"If ate smoked or cured fish, how often?",
SmokedGrocery,Was smoked or cured fish purchased at a grocery store?,
SmokedDeli,Was smoked or cured fish purchased at a deli/small market?,
SmokedRest,Was smoked or cured fish purchased at a restaurant?,
SmokedOther,Was smoked or cured fish purchased at an other venue?,
Smoked1,Name of store/restaurant/other venue where smoked or cured fish purchased 1,
Smoked2,Name of store/restaurant/other venue where smoked or cured fish purchased 2,
Smoked3,Name of store/restaurant/other venue where smoked or cured fish purchased 3,
Smoked4,Name of store/restaurant/other venue where smoked or cured fish purchased 4,
SmokedBrand1,Type or brand smoked/cured fish 1,
SmokedBrand2,Type or brand smoked/cured fish 2,
SmokedBrand3,Type or brand smoked/cured fish 3,
SmokedBrand4,Type or brand smoked/cured fish 4,
SmokedDeliCounter,Was smoked or cured fish purchased at a deli counter at any of the sites?,
HoneydewAte,In the 4 week period did you eat any honeydew?,
HoneydewOften,"If ate honeydew, how often?",
HoneydewGrocery,Was honeydew purchased at a grocery store?,
HoneydewDeli,Was honeydew purchased at a deli/small market?,
HoneydewRest,Was honeydew purchased at a restaurant?,
HoneydewOther,Was honeydew purchased at an other venue?,
Honeydew1,Name of store/restaurant/other venue where honeydew purchased 1,
Honeydew2,Name of store/restaurant/other venue where honeydew purchased 2,
Honeydew3,Name of store/restaurant/other venue where honeydew purchased 3,
Honeydew4,Name of store/restaurant/other venue where honeydew purchased 4,
HonewdewBrand1,Type or brand honeydew 1,
HonewdewBrand2,Type or brand honeydew 2,
HonewdewBrand3,Type or brand honeydew 3,
HonewdewBrand4,Type or brand honeydew 4,
HoneydewDeliCounter,Was the honeydew purchased pre-cut?,
CantAte,In the 4 week period did you eat any cantaloupe?,
CantOften,"If ate cantaloupe, how often?",
CantGrocery,Was cantaloupe purchased at a grocery store?,
CantDeli,Was cantaloupe purchased at a deli/small market?,
CantRest,Was cantaloupe purchased at a restaurant?,
CantOther,Was cantaloupe purchased at an other venue?,
Cant1,Name of store/restaurant/other venue where cantaloupe purchased 1,
Cant2,Name of store/restaurant/other venue where cantaloupe purchased 2,
Cant3,Name of store/restaurant/other venue where cantaloupe purchased 3,
Cant4,Name of store/restaurant/other venue where cantaloupe purchased 4,
CantBrand1,Type or brand of cantaloupe 1,
CantBrand2,Type or brand of cantaloupe 2,
CantBrand3,Type or brand of cantaloupe 3,
CantBrand4,Type or brand of cantaloupe 4,
CanteDeliCounter,Was the cantaloupe purchased pre-cut?,
WaterAte,In the 4 week period did you eat any watermelon?,
WaterOften,"If ate watermelon, how often?",
WaterGrocery,Was watermelon purchased at a grocery store?,
WaterDeli,Was watermelon purchased at a deli/small market?,
WaterRest,Was watermelon purchased at a restaurant?,
WaterOther,Was watermelon purchased at an other venue?,
Water1,Name of store/restaurant/other venue where watermelon purchased 1,
Water2,Name of store/restaurant/other venue where watermelon purchased 2,
Water3,Name of store/restaurant/other venue where watermelon purchased 3,
Water4,Name of store/restaurant/other venue where watermelon purchased 4,
WaterBrand1,Type or brand of watermelon 1,
WaterBrand2,Type or brand of watermelon 2,
WaterBrand3,Type or brand of watermelon 3,
WaterBrand4,Type or brand of watermelon 4,
WaterDeliCounter,Was the watermelon purchased pre-cut?,
WmilkAte,In the 4 week period did you eat any whole milk?,
WmilkOften,"If ate whole milk, how often?",
WmilkGrocery,Was whole milk purchased at a grocery store?,
WmilkDeli,Was whole milk purchased at a deli/small market?,
WmilkRest,Was whole milk purchased at a restaurant?,
WmilkOther,Was whole milk purchased at an other venue?,
Wmilk1,Name of store/restaurant/other venue where whole milk purchased 1,
Wmilk2,Name of store/restaurant/other venue where whole milk purchased 2,
Wmilk3,Name of store/restaurant/other venue where whole milk purchased 3,
Wmilk4,Name of store/restaurant/other venue where whole milk purchased 4,
WmilkBrand1,Type or brand whole milk 1,
WmilkBrand2,Type or brand whole milk 2,
WmilkBrand3,Type or brand whole milk 3,
WmilkBrand4,Type or brand whole milk 4,
WMilkRaw,Was any whole milk unpasteurized (raw)?,
2MilkAte,In the 4 week period did you eat any 2% milk?,
2MilkOften,"If ate 2% milk, how often?",
2MilkGrocery,Was 2% milk purchased at a grocery store?,
2MilkDeli,Was 2% milk purchased at a deli/small market?,
2MilkRest,Was 2% milk purchased at a restaurant?,
2MilkOther,Was 2% milk purchased at an other venue?,
2Milk1,Name of store/restaurant/other venue where 2% milk purchased 1,
2Milk2,Name of store/restaurant/other venue where 2% milk purchased 2,
2Milk3,Name of store/restaurant/other venue where 2% milk purchased 3,
2Milk4,Name of store/restaurant/other venue where 2% milk purchased 4,
2MilkBrand1,Type or brand 2% milk 1,
2MilkBrand2,Type or brand 2% milk 2,
2MilkBrand3,Type or brand 2% milk 3,
2MilkBrand4,Type or brand 2% milk 4,
2MilkRaw,Was any 2% milk unpasteurized (raw)?,
1MilkAte,In the 4 week period did you eat any 1% milk?,
1MilkOften,"If ate 1% milk, how often?",
1MilkGrocery,Was 1% milk purchased at a grocery store?,
1MilkDeli,Was 1% milk purchased at a deli/small market?,
1MilkRest,Was 1% milk purchased at a restaurant?,
1MilkOther,Was 1% milk purchased at an other venue?,
1Milk1,Name of store/restaurant/other venue where 1% milk purchased 1,
1Milk2,Name of store/restaurant/other venue where 1% milk purchased 2,
1Milk3,Name of store/restaurant/other venue where 1% milk purchased 3,
1Milk4,Name of store/restaurant/other venue where 1% milk purchased 4,
1MilkBrand1,Type or brand 1% milk 1,
1MilkBrand2,Type or brand 1% milk 2,
1MilkBrand3,Type or brand 1% milk 3,
1MilkBrand4,Type or brand 1% milk 4,
1MilkRaw,Was any 1% milk unpasteurized (raw)?,
SkimMilkAte,In the 4 week period did you eat any skim milk?,
SkimMilkOften,"If ate skim milk, how often?",
SkimMilkGrocery,Was skim milk purchased at a grocery store?,
SkimMilkDeli,Was skim milk purchased at a deli/small market?,
SkimMilkRest,Was skim milk purchased at a restaurant?,
SkimMilkOther,Was skim milk purchased at an other venue?,
SkimMilk1,Name of store/restaurant/other venue where skim milk purchased 1,
SkimMilk2,Name of store/restaurant/other venue where skim milk purchased 2,
SkimMilk3,Name of store/restaurant/other venue where skim milk purchased 3,
SkimMilk4,Name of store/restaurant/other venue where skim milk purchased 4,
SkimMilkBrand1,Type or brand skim milk 1,
SkimMilkBrand2,Type or brand skim milk 2,
SkimMilkBrand3,Type or brand skim milk 3,
SkimMilkBrand4,Type or brand skim milk 4,
SkimMilkRaw,Was any skim milk unpasteurized (raw)?,
OtherMilkAte,In the 4 week period did you eat any other milk?,
OtherMilkSpec,"If ate other milk, specify type of milk",
OtherMilkOften,"If ate other milk, how often?",
OtherMilkGrocery,Was other milk purchased at a grocery store?,
OtherMilkDeli,Was other milk purchased at a deli/small market?,
OtherMilkRest,Was other milk purchased at a restaurant?,
OtherMilkOther,Was other milk purchased at an other venue?,
OtherMilk1,Name of store/restaurant/other venue where other milk purchased 1,
OtherMilk2,Name of store/restaurant/other venue where other milk purchased 2,
OtherMilk3,Name of store/restaurant/other venue where other milk purchased 3,
OtherMilk4,Name of store/restaurant/other venue where other milk purchased 4,
OtherMilkBrand1,Type or brand other milk 1,
OtherMilkBrand2,Type or brand other milk 2,
OtherMilkBrand3,Type or brand other milk 3,
OtherMilkBrand4,Type or brand other milk 4,
OtherMilkRaw,Was any other milk unpasteurized (raw)?,
ButterAte,In the 4 week period did you eat any butter?,
ButterOften,"If ate butter, how often?",
ButterGrocery,Was butter purchased at a grocery store?,
ButterDeli,Was butter purchased at a deli/small market?,
ButterRest,Was butter purchased at a restaurant?,
ButterOther,Was butter purchased at an other venue?,
Butter1,Name of store/restaurant/other venue where butter purchased 1,
Butter2,Name of store/restaurant/other venue where butter purchased 2,
Butter3,Name of store/restaurant/other venue where butter purchased 3,
Butter4,Name of store/restaurant/other venue where butter purchased 4,
ButterBrand1,Type or brand butter 1,
ButterBrand2,Type or brand butter 2,
ButterBrand3,Type or brand butter 3,
ButterBrand4,Type or brand butter 4,
CreamAte,In the 4 week period did you eat any cream?,
CreamOften,"If ate cream, how often?",
CreamGrocery,Was cream purchased at a grocery store?,
CreamDeli,Was cream purchased at a deli/small market?,
CreamRest,Was cream purchased at a restaurant?,
CreamOther,Was cream purchased at an other venue?,
Cream1,Name of store/restaurant/other venue where cream purchased 1,
Cream2,Name of store/restaurant/other venue where cream purchased 2,
Cream3,Name of store/restaurant/other venue where cream purchased 3,
Cream4,Name of store/restaurant/other venue where cream purchased 4,
CreamBrand1,Type or brand cream 1,
CreamBrand2,Type or brand cream 2,
CreamBrand3,Type or brand cream 3,
CreamBrand4,Type or brand cream 4,
IcecreamAte,In the 4 week period did you eat any ice cream?,
IcecreamOften,"If ate ice cream, how often?",
IcecreamGrocery,Was ice cream purchased at a grocery store?,
IcecreamDli,Was ice cream purchased at a deli/small market?,
IcecreamRest,Was ice cream purchased at a restaurant?,
IcecreamOther,Was ice cream purchased at an other venue?,
Icecream1,Name of store/restaurant/other venue where ice cream purchased 1,
Icecream2,Name of store/restaurant/other venue where ice cream purchased 2,
Icecream3,Name of store/restaurant/other venue where ice cream purchased 3,
Icecream4,Name of store/restaurant/other venue where ice cream purchased 4,
IcecreamBrand1,Type or brand ice cream 1,
IcecreamBrand2,Type or brand ice cream 2,
IcecreamBrand3,Type or brand ice cream 3,
IcecreamBrand4,Type or brand ice cream 4,
SourcreamAte,In the 4 week period did you eat any sour cream?,
SourcreamOften,"If ate sour cream, how often?",
SourcreamGrocery,Was sour cream purchased at a grocery store?,
SourcreamDeli,Was sour cream purchased at a deli/small market?,
SourcreamRest,Was sour cream purchased at a restaurant?,
SourcreamOther,Was sour cream purchased at an other venue?,
Sourcream1,Name of store/restaurant/other venue where sour cream purchased 1,
Sourcream2,Name of store/restaurant/other venue where sour cream purchased 2,
Sourcream3,Name of store/restaurant/other venue where sour cream purchased 3,
Sourcream4,Name of store/restaurant/other venue where sour cream purchased 4,
SourcreamBrand1,Type or brand sour cream 1,
SourcreamBrand2,Type or brand sour cream 2,
SourcreamBrand3,Type or brand sour cream 3,
SourcreamBrand4,Type or brand sour cream 4,
YogurtAte,In the 4 week period did you eat any yogurt?,
YogurtOften,"If ate yogurt, how often?",
YogurtGrocery,Was yogurt purchased at a grocery store?,
YogurtDeli,Was yogurt purchased at a deli/small market?,
YogurtRest,Was yogurt purchased at a restaurant?,
YogurtOther,Was yogurt purchased at an other venue?,
Yogurt1,Name of store/restaurant/other venue where yogurt purchased 1,
Yogurt2,Name of store/restaurant/other venue where yogurt purchased 2,
Yogurt3,Name of store/restaurant/other venue where yogurt purchased 3,
Yogurt4,Name of store/restaurant/other venue where yogurt purchased 4,
YogurtBrand1,Type or brand yogurt 1,
YogurtBrand2,Type or brand yogurt 2,
YogurtBrand3,Type or brand yogurt 3,
YogurtBrand4,Type or brand yogurt 4,
